City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Senanga,ZM,-16.1167,23.2667,71.47,19,3,9.31,clear sky
345,Umm Lajj,SA,25.0213,37.2685,82.2,68,3,13.2,clear sky
346,Piripiri,BR,-4.2733,-41.7769,84.51,48,93,7.34,overcast clouds
347,Macusani,PE,-14.0833,-70.4333,41.54,76,100,8.08,overcast clouds
348,Mana,GF,5.6592,-53.7767,81.63,81,12,9.42,few clouds
349,Beringovskiy,RU,63.05,179.3167,33.78,62,65,5.39,broken clouds
350,Kemijarvi,FI,66.7131,27.4306,42.67,96,100,0.76,overcast clouds
351,Milkovo,RU,54.7167,158.6167,44.67,69,2,3.42,clear sky
352,Krasnyye Tkachi,RU,57.4926,39.7563,48.02,97,100,8.16,light rain
353,Ascope,PE,-7.7144,-79.1078,74.16,60,38,8.81,scattered clouds
354,Tromso,NO,69.6496,18.957,44.62,87,75,9.22,broken clouds
355,Namatanai,PG,-3.6667,152.4333,82.49,75,55,7.99,broken clouds
356,Port-Cartier,CA,50.0334,-66.8654,55.74,89,78,2.55,broken clouds
357,Talnakh,RU,69.4865,88.3972,30.96,70,40,1.66,scattered clouds
358,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,85.14,46,59,2.39,broken clouds
359,Tiznit,MA,29.5833,-9.5,68.97,56,0,0.09,clear sky
360,Taoudenni,ML,22.6783,-3.9836,96.48,7,59,8.43,broken clouds
361,Carandai,BR,-20.9536,-43.8064,64.44,82,94,6.73,overcast clouds
362,San Patricio,US,28.017,-97.5169,88.52,38,2,12.68,clear sky
363,Usta Muhammad,PK,28.1794,68.0445,87.48,45,1,5.95,clear sky
364,Victoria,HK,22.2855,114.1577,84.18,80,26,5.01,scattered clouds
365,Kaliganj,BD,23.4095,89.1402,77.74,92,79,4.94,broken clouds
366,Flinders,AU,-34.5833,150.8552,57.2,60,95,7.0,overcast clouds
367,Shar,KZ,49.5886,81.0453,42.96,38,86,6.67,overcast clouds
368,Road Town,VG,18.4167,-64.6167,86.04,79,20,4.61,few clouds
369,Merauke,ID,-8.4667,140.3333,78.03,87,96,10.11,overcast clouds
370,Shache,CN,38.4167,77.2406,66.04,21,0,4.88,clear sky
371,Jining,CN,35.405,116.5814,71.01,1,100,7.29,heavy intensity rain
372,Inhambane,MZ,-23.865,35.3833,69.01,81,0,7.56,clear sky
373,Goderich,CA,43.7501,-81.7165,59.32,58,72,8.05,broken clouds
374,Antalaha,MG,-14.9003,50.2788,68.16,81,21,8.75,few clouds
375,Mago,RU,53.2514,140.1822,50.88,70,94,2.37,overcast clouds
376,Itoman,JP,26.1247,127.6694,82.42,83,20,8.05,few clouds
377,Valera,VE,9.3178,-70.6036,80.46,78,52,1.12,broken clouds
378,Avera,US,33.194,-82.5271,79.48,45,54,5.79,broken clouds
379,Toamasina,MG,-18.1667,49.3833,69.8,94,40,5.75,light rain
380,Saint-Pierre,RE,-21.3393,55.4781,69.48,81,20,11.5,few clouds
381,Socorro,US,31.6546,-106.3033,82.45,40,75,19.57,broken clouds
382,Balikpapan,ID,-1.2675,116.8289,76.03,89,97,5.66,overcast clouds
383,Panguna,PG,-6.3164,155.4848,76.37,79,22,2.51,light rain
384,Talaya,RU,61.3833,152.75,36.73,82,73,4.97,broken clouds
385,Axim,GH,4.8699,-2.2405,76.84,87,100,5.73,overcast clouds
386,Shestakovo,RU,56.4915,103.96,27.48,94,94,3.27,overcast clouds
387,Hervey Bay,AU,-25.2986,152.8535,71.71,73,91,4.25,overcast clouds
388,Te Anau,NZ,-45.4167,167.7167,41.13,83,43,0.92,scattered clouds
389,Timmins,CA,48.4669,-81.3331,50.58,87,100,4.56,overcast clouds
390,Wanaka,NZ,-44.7,169.15,41.14,73,76,1.77,broken clouds
391,Vao,NC,-22.6667,167.4833,68.29,59,17,10.04,few clouds
392,Gamba,GA,-2.65,10.0,75.94,89,95,7.52,overcast clouds
393,Kieta,PG,-6.2167,155.6333,81.81,81,23,4.54,light rain
394,Rocha,UY,-34.4833,-54.3333,55.15,96,27,5.17,scattered clouds
395,Vila Velha,BR,-20.3297,-40.2925,73.35,68,75,11.5,broken clouds
396,Parabel,RU,58.6978,81.4825,33.33,99,100,6.15,overcast clouds
397,Hofn,IS,64.2539,-15.2082,39.45,86,100,15.7,overcast clouds
398,Tabou,CI,4.423,-7.3528,77.07,88,99,9.22,light rain
399,Circleville,US,39.6006,-82.946,69.04,32,40,12.66,scattered clouds
400,Jiamusi,CN,46.8333,130.35,50.83,89,26,2.35,scattered clouds
401,Cleveland,US,41.4995,-81.6954,64.85,58,40,14.97,scattered clouds
402,Imaculada,BR,-7.3897,-37.5092,76.84,50,49,13.69,scattered clouds
403,Yerofey Pavlovich,RU,53.9667,121.9667,47.64,98,100,7.94,overcast clouds
404,Guangyuan,CN,32.442,105.823,68.13,97,99,6.58,moderate rain
405,Osypenko,UA,46.9136,36.8253,52.84,71,80,9.73,broken clouds
406,Emerald,AU,-23.5333,148.1667,68.34,54,0,6.44,clear sky
407,Richards Bay,ZA,-28.783,32.0377,69.93,72,1,14.03,clear sky
408,Les Escoumins,CA,48.1111,-69.0236,55.96,86,92,0.98,overcast clouds
409,Lasa,IT,46.6166,10.7002,61.68,95,87,2.89,overcast clouds
410,Tsiroanomandidy,MG,-18.7667,46.0333,67.66,62,78,6.13,broken clouds
411,Lompoc,US,34.6391,-120.4579,85.01,76,1,10.36,clear sky
412,Eydhafushi,MV,5.1033,73.0708,81.21,80,92,19.01,light rain
413,Pevek,RU,69.7008,170.3133,30.81,97,100,19.15,light snow
414,Batagay,RU,67.6333,134.6333,31.87,89,95,2.33,overcast clouds
415,Ust-Maya,RU,60.4167,134.5333,36.01,85,96,5.82,overcast clouds
416,Khandbari,NP,27.3747,87.2039,69.35,86,70,2.8,broken clouds
417,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,73,41,14.97,scattered clouds
418,Gat,IL,31.61,34.7642,72.81,60,0,6.67,clear sky
419,Palafrugell,ES,41.9174,3.1631,74.71,73,42,1.99,scattered clouds
420,Sherghati,IN,24.5667,84.7833,80.22,73,97,1.12,moderate rain
421,Hobyo,SO,5.3505,48.5268,77.49,86,98,22.06,overcast clouds
422,Sinnamary,GF,5.3833,-52.95,81.57,78,15,9.57,few clouds
423,Port Hedland,AU,-20.3167,118.5667,60.85,94,0,8.05,clear sky
424,Amahai,ID,-3.3333,128.9167,77.86,88,100,3.89,moderate rain
425,Adrar,MR,20.5022,-10.0711,95.14,21,71,4.74,broken clouds
426,Lexington Park,US,38.2668,-76.4538,74.1,64,40,0.0,scattered clouds
427,Edson,CA,53.5835,-116.4356,64.51,45,90,3.44,overcast clouds
428,Ponazyrevo,RU,58.3578,46.3142,40.73,99,94,4.47,overcast clouds
429,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,85,40,5.75,scattered clouds
430,Hilo,US,19.7297,-155.09,88.29,66,1,11.5,clear sky
431,Maniitsoq,GL,65.4167,-52.9,31.71,56,0,4.76,clear sky
432,Torrington,US,41.8007,-73.1212,70.92,79,14,3.02,few clouds
433,Wanganui,NZ,-39.9333,175.05,56.73,84,57,11.99,broken clouds
434,Karratha,AU,-20.7377,116.8463,66.38,55,0,11.3,clear sky
435,Portland,US,45.5234,-122.6762,86.45,37,20,1.99,few clouds
436,Punta De Bombon,PE,-17.1717,-71.7931,62.62,79,56,6.11,broken clouds
437,Bilibino,RU,68.0546,166.4372,28.81,96,100,5.97,light snow
438,Vila Franca Do Campo,PT,37.7167,-25.4333,74.19,90,100,11.03,overcast clouds
439,Burnie,AU,-41.0667,145.9167,44.53,62,1,2.71,clear sky
440,Praia Da Vitoria,PT,38.7333,-27.0667,71.85,88,90,9.51,overcast clouds
441,Quime,BO,-16.9833,-67.2167,54.57,78,93,5.21,overcast clouds
442,Constitucion,CL,-35.3333,-72.4167,56.35,74,25,7.23,scattered clouds
443,Praya,CV,14.9215,-23.5087,79.34,73,75,13.8,broken clouds
444,Aland,IN,17.5667,76.5667,72.55,94,100,9.13,overcast clouds
445,Tahe,CN,52.3333,124.7333,45.27,97,52,3.11,broken clouds
446,Labytnangi,RU,66.6572,66.4183,29.62,86,43,4.14,scattered clouds
447,Keetmanshoop,NA,-26.5833,18.1333,74.32,10,18,2.48,few clouds
448,Ostrovnoy,RU,68.0531,39.5131,42.96,87,86,7.36,overcast clouds
449,Jiwani,PK,25.05,61.7417,80.78,85,93,8.32,overcast clouds
450,Progreso,MX,21.2833,-89.6667,93.31,71,22,11.92,few clouds
451,Palana,RU,59.1167,159.9667,43.2,66,99,6.98,overcast clouds
452,Alofi,NU,-19.0595,-169.9187,76.89,57,9,3.44,clear sky
453,Crowley,US,30.2141,-92.3746,82.71,54,0,6.62,clear sky
454,Miramar,US,25.9873,-80.2323,84.22,82,40,11.5,light rain
455,Qazanbulaq,AZ,40.6192,46.6519,54.5,61,77,25.72,broken clouds
456,Korem,ET,12.5058,39.5228,55.47,74,61,1.9,broken clouds
457,Tevaitoa,PF,-16.7833,-151.5,78.53,76,15,9.46,few clouds
458,Shingu,JP,33.7333,135.9833,73.9,92,100,8.08,heavy intensity rain
459,Kirkenes,NO,69.7271,30.0458,41.95,93,20,5.75,few clouds
460,Lata,PT,40.1629,-8.3327,62.82,96,1,2.57,clear sky
461,Cabra,ES,37.4725,-4.4421,68.4,70,0,1.14,clear sky
462,Muros,ES,42.7762,-9.0603,64.99,91,11,5.53,few clouds
463,Madang,PG,-5.2246,145.7966,79.92,84,84,1.1,broken clouds
464,Wajir,KE,1.7471,40.0573,77.18,66,47,19.84,scattered clouds
465,Dabakala,CI,8.3667,-4.4333,73.83,95,95,4.81,light rain
466,Bay Roberts,CA,47.5999,-53.2648,50.04,80,100,3.0,overcast clouds
467,Sisimiut,GL,66.9395,-53.6735,28.81,72,19,9.42,few clouds
468,Matara,LK,5.9485,80.5353,78.12,88,79,11.7,broken clouds
469,Fort Nelson,CA,58.8053,-122.7002,55.98,43,97,0.96,overcast clouds
470,Katsuura,JP,35.1333,140.3,71.19,67,100,14.94,overcast clouds
471,Bac Lieu,VN,9.285,105.7244,76.73,90,100,4.41,overcast clouds
472,Santa Rosa,PH,14.3122,121.1114,82.9,86,40,5.01,scattered clouds
473,Sidi Ali,DZ,36.0998,0.4206,70.56,80,100,7.9,light rain
474,Hammerfest,NO,70.6634,23.6821,45.05,93,75,6.91,broken clouds
475,Pandan,PH,14.0453,124.1694,80.46,86,52,3.02,broken clouds
476,Nizhniy Kuranakh,RU,58.8353,125.4869,31.1,93,94,2.95,overcast clouds
477,Whitehorse,CA,60.7161,-135.0538,48.09,43,75,4.61,light rain
478,Malmo,SE,55.6059,13.0007,53.89,88,100,1.97,overcast clouds
479,Najran,SA,17.4924,44.1277,74.05,17,93,3.56,overcast clouds
480,Palmer,US,42.1584,-72.3287,73.36,64,40,6.91,scattered clouds
481,Acapulco,MX,16.8634,-99.8901,87.62,79,75,6.91,broken clouds
482,Banda Aceh,ID,5.5577,95.3222,78.42,84,100,14.38,light rain
483,Glinka,RU,54.6404,32.8781,47.43,97,79,10.22,broken clouds
484,Domoni,KM,-12.2569,44.5319,75.61,76,16,4.85,few clouds
485,Deputatskiy,RU,69.3,139.9,27.73,85,100,18.12,overcast clouds
486,Kroya,ID,-7.6331,109.2461,76.28,90,94,7.56,overcast clouds
487,Manta,EC,-0.95,-80.7333,74.73,80,43,17.45,scattered clouds
488,Zyryanka,RU,65.75,150.85,34.39,86,99,13.78,overcast clouds
489,Millinocket,US,45.6573,-68.7098,68.41,87,90,3.44,overcast clouds
490,Xai-Xai,MZ,-25.0519,33.6442,65.14,89,4,8.93,clear sky
491,Tucurui,BR,-3.7661,-49.6725,82.13,59,64,0.87,broken clouds
492,Melle,DE,52.2,8.35,63.5,85,26,4.43,scattered clouds
493,Strezhevoy,RU,60.7333,77.5889,37.38,86,100,11.27,overcast clouds
494,Alta Floresta,BR,-9.8756,-56.0861,80.74,58,99,6.35,overcast clouds
495,Saint-Joseph,RE,-21.3667,55.6167,68.38,81,18,13.58,few clouds
496,Ardmore,US,34.1743,-97.1436,90.39,25,1,1.99,clear sky
497,Puerto Colombia,CO,10.9878,-74.9547,84.29,82,55,15.08,broken clouds
498,Tadine,NC,-21.55,167.8833,71.38,55,6,10.42,clear sky
499,Srednekolymsk,RU,67.45,153.6833,32.95,92,99,15.37,light snow
500,Coquimbo,CL,-29.9533,-71.3436,58.73,77,20,11.5,few clouds
501,Pirkkala,FI,61.4613,23.6323,47.21,80,90,7.0,overcast clouds
502,Carauari,BR,-4.8828,-66.8958,76.15,89,93,3.27,overcast clouds
503,Pangkalanbuun,ID,-2.6833,111.6167,74.03,98,100,1.07,overcast clouds
504,Druzhba,UA,52.0428,33.9453,53.78,93,100,14.81,overcast clouds
505,Pringsewu,ID,-5.3582,104.9744,73.47,97,87,0.69,overcast clouds
506,Bad Nenndorf,DE,52.3333,9.3667,63.63,93,71,3.44,broken clouds
507,Banamba,ML,13.55,-7.45,78.28,66,89,5.28,overcast clouds
508,Kirakira,SB,-10.4544,161.9205,83.93,73,59,7.14,broken clouds
509,Wewak,PG,-3.5534,143.6268,79.75,87,25,6.26,scattered clouds
510,Yanam,IN,16.7333,82.2167,77.68,92,100,4.41,overcast clouds
511,Novovasylivka,UA,46.8315,35.7536,53.91,67,85,8.97,overcast clouds
512,Haines Junction,CA,60.7522,-137.5108,46.35,39,100,9.22,overcast clouds
513,Aracati,BR,-4.5617,-37.7697,79.3,74,29,17.58,scattered clouds
514,Maldonado,UY,-34.6667,-54.9167,59.23,93,64,8.12,broken clouds
515,Bonavista,CA,48.6499,-53.1147,51.8,76,100,14.27,overcast clouds
516,Manggar,ID,-2.8833,108.2667,79.99,81,94,3.51,overcast clouds
517,Teshie,GH,5.5836,-0.1072,73.96,88,20,12.66,few clouds
518,Turbat,PK,26.0023,63.044,84.09,56,75,2.68,broken clouds
519,Yumen,CN,40.2833,97.2,50.88,36,0,7.05,clear sky
520,Princeton,US,25.5384,-80.4089,84.99,86,40,4.61,scattered clouds
521,Tateyama,JP,34.9833,139.8667,71.1,69,100,14.25,overcast clouds
522,Kampong Thum,KH,12.7111,104.8887,74.16,97,100,4.18,moderate rain
523,Walvis Bay,NA,-22.9575,14.5053,55.09,93,4,4.61,clear sky
524,Beyneu,KZ,45.3167,55.2,60.76,53,82,12.71,broken clouds
525,Iberia,US,29.9502,-91.7507,81.99,44,1,11.5,clear sky
526,Mehamn,NO,71.0357,27.8492,45.75,87,100,8.63,overcast clouds
527,Gimli,CA,50.6336,-96.9907,74.43,51,92,11.5,overcast clouds
528,Porec,HR,45.2258,13.5939,65.61,80,39,4.52,scattered clouds
529,Kununurra,AU,-15.7667,128.7333,66.18,77,19,8.05,few clouds
530,Irsha,RU,55.9269,94.7911,33.51,92,100,3.58,overcast clouds
531,Drayton Valley,CA,53.2168,-114.9854,64.42,50,99,4.18,overcast clouds
532,Arkhangelsk,RU,64.5401,40.5433,42.91,100,40,4.47,scattered clouds
533,Elliot Lake,CA,46.3834,-82.6331,53.69,65,94,10.69,overcast clouds
534,Gari,RU,59.4307,62.3497,34.77,85,27,10.2,scattered clouds
535,Bialogard,PL,54.007,15.9875,58.12,90,93,2.39,overcast clouds
536,Northam,GB,51.0333,-4.2167,61.39,90,76,7.45,broken clouds
537,Ventspils,LV,57.3894,21.5606,53.53,100,0,6.91,clear sky
538,Nikolsk,RU,53.7189,46.0712,47.64,83,100,5.35,overcast clouds
539,Jatai,BR,-17.8814,-51.7144,85.28,29,66,5.5,broken clouds
540,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,90.59,38,82,2.57,broken clouds
541,Orlik,RU,52.5178,99.825,29.5,90,100,1.45,overcast clouds
542,Totma,RU,59.9747,42.7642,45.14,93,100,7.11,overcast clouds
543,Cudahy,US,33.9606,-118.1853,93.52,63,1,1.01,smoke
544,Sahbuz,AZ,39.4072,45.5739,58.73,47,41,5.66,scattered clouds
545,Buala,SB,-8.145,159.5921,83.19,76,58,8.39,light rain
546,Lima,PE,-12.0432,-77.0282,60.39,87,90,1.01,overcast clouds
547,Sharjah,AE,25.3573,55.4033,91.38,66,0,3.44,clear sky
548,Olovyannaya,RU,50.95,115.5667,55.74,94,100,17.34,heavy intensity rain
549,Indramayu,ID,-6.3264,108.32,80.28,78,37,11.12,scattered clouds
550,Sens,FR,48.1667,3.3333,60.39,91,34,5.01,scattered clouds
551,Simplicio Mendes,BR,-7.8539,-41.9103,84.58,35,20,6.02,few clouds
552,Ivanovka,KG,42.8878,75.085,45.03,14,1,2.84,clear sky
553,Vagur,FO,61.4732,-6.8119,52.59,91,100,30.78,overcast clouds
554,Chebenki,RU,51.9337,55.7077,40.75,70,98,4.16,overcast clouds
555,Amapa,BR,1.0,-52.0,73.83,87,100,1.28,overcast clouds
556,Viransehir,TR,37.2353,39.7631,66.92,33,0,12.37,clear sky
557,Lakki Marwat,PK,32.6079,70.9114,89.2,43,0,4.14,clear sky
558,Karaton,ID,-6.3424,106.1045,78.96,93,56,1.41,broken clouds
559,Jishou,CN,28.3167,109.7167,74.3,84,0,1.1,light rain
560,Vardo,NO,70.3705,31.1107,46.54,85,48,8.88,scattered clouds
561,Tubuala,PA,9.5167,-79.0333,80.33,78,87,6.29,overcast clouds
562,Moses Lake,US,47.1301,-119.2781,83.61,26,1,5.75,clear sky
563,Hwange,ZW,-18.3693,26.5019,72.46,32,0,3.65,clear sky
564,Gizo,SB,-8.103,156.8419,82.56,75,58,5.59,light rain
565,Bosaso,SO,11.2842,49.1816,89.98,49,63,7.72,broken clouds
566,Naze,JP,28.3667,129.4833,76.12,86,44,10.42,scattered clouds
567,Kyra,RU,49.5776,111.9753,50.76,96,76,3.31,broken clouds
568,Azare,NG,11.6765,10.1948,77.92,61,66,7.96,broken clouds
569,Xam Nua,LA,20.4197,104.0439,64.9,100,93,1.97,overcast clouds
570,Caravelas,BR,-17.7125,-39.2481,71.26,67,29,8.1,scattered clouds
571,Riyadh,SA,24.6877,46.7219,82.54,25,5,7.07,clear sky
572,Khombole,SN,14.7667,-16.7,77.81,74,62,7.47,broken clouds
573,Tamandare,BR,-8.7597,-35.1047,75.51,86,12,8.68,few clouds
574,Parry Sound,CA,45.3501,-80.033,57.87,88,100,10.29,overcast clouds
575,Muisne,EC,0.6,-80.0333,76.3,84,86,9.64,overcast clouds
576,Ballitoville,ZA,-29.539,31.2144,73.17,66,1,8.05,clear sky
577,Pitimbu,BR,-7.4706,-34.8086,75.79,82,18,12.73,few clouds
578,Lakatoro,VU,-16.0999,167.4164,78.44,79,52,11.59,broken clouds
579,Arbroath,GB,56.5632,-2.5874,62.89,92,93,11.39,overcast clouds
580,Chenghai,CN,23.4632,116.768,76.91,100,20,0.0,few clouds
581,Hilton Head Island,US,32.2163,-80.7526,80.71,52,1,0.0,clear sky
582,Nadym,RU,65.5333,72.5167,31.93,79,0,6.17,clear sky
583,Superior,US,46.7208,-92.1041,64.87,51,90,9.22,overcast clouds
584,Denpasar,ID,-8.65,115.2167,76.71,94,20,9.22,few clouds
585,Preobrazheniye,RU,42.9019,133.9064,58.55,83,95,3.27,overcast clouds
586,Biak,ID,-0.9131,122.8766,75.2,85,98,5.44,overcast clouds
587,Megion,RU,61.0296,76.1136,37.42,89,63,9.91,broken clouds
588,Turkistan,KZ,43.0,68.0,65.82,19,0,9.06,clear sky
589,Kaka,TM,37.3482,59.6143,76.3,42,0,6.67,clear sky
590,Kahramanmaras,TR,38.0,37.0,50.63,62,0,7.23,clear sky
591,Alberdi,AR,-32.8899,-60.6906,70.92,52,0,3.0,clear sky
592,Middelburg,ZA,-25.7751,29.4648,65.48,41,2,4.79,clear sky
593,Chanika,TZ,-5.4167,38.0167,66.67,90,65,4.88,broken clouds
594,Farah,AF,32.5,62.5,74.34,9,0,2.42,clear sky
595,Khasan,RU,42.4308,130.6434,62.37,89,78,2.26,broken clouds
596,Pedernales,DO,18.0384,-71.744,84.74,76,15,5.46,few clouds
597,Dakar,SN,14.6937,-17.4441,80.73,89,20,0.0,few clouds
598,Port Keats,AU,-14.25,129.55,77.43,72,30,0.65,scattered clouds
599,Nicoya,CR,10.1483,-85.452,81.95,89,97,2.86,overcast clouds
600,Tolaga Bay,NZ,-38.3667,178.3,63.46,59,100,5.32,overcast clouds
601,Russell,US,32.3502,-85.1999,81.97,63,18,1.57,few clouds
602,Yar-Sale,RU,66.8333,70.8333,32.74,83,11,7.23,few clouds
603,Levelland,US,33.5873,-102.378,85.19,20,72,13.35,broken clouds
604,Ranchi,IN,23.35,85.3333,75.65,81,84,4.23,broken clouds
605,Fort Frances,CA,48.5999,-93.4003,62.17,48,90,4.61,overcast clouds
606,Kushima,JP,31.4583,131.2333,71.64,88,75,8.03,broken clouds
607,Verkhneye Dubrovo,RU,56.7528,61.0468,49.39,46,0,8.95,clear sky
608,Metro,ID,-5.1131,105.3067,74.21,95,84,3.87,broken clouds
609,Bambari,CF,5.768,20.6757,70.38,95,97,1.52,overcast clouds
610,Konya,TR,38.1667,32.5,53.08,53,0,2.1,clear sky
611,Iranshahr,IR,27.2025,60.6848,84.6,40,10,1.68,clear sky
612,Wajima,JP,37.4,136.9,67.53,87,100,4.27,overcast clouds
613,Pelym,RU,61.0108,61.9978,33.94,82,86,9.08,overcast clouds
614,Monte Santo,BR,-10.4378,-39.3328,72.93,71,19,11.5,few clouds
615,Mount Gambier,AU,-37.8333,140.7667,45.79,69,54,3.51,broken clouds
616,Abu Dhabi,AE,24.4667,54.3667,91.42,55,0,2.3,clear sky
617,Awjilah,LY,29.1081,21.2869,73.74,40,0,7.18,clear sky
618,Tsaratanana,MG,-16.7833,47.65,68.13,71,1,12.53,clear sky
619,Casper,US,42.8666,-106.3131,85.71,11,1,11.01,clear sky
620,Kirkuk,IQ,35.4681,44.3922,74.62,21,0,7.7,clear sky
621,Maumere,ID,-8.6199,122.2111,76.84,76,78,3.6,broken clouds
622,Ritterhude,DE,53.1811,8.7216,61.83,91,0,4.61,clear sky
623,Pierre,US,44.3683,-100.351,85.98,28,1,7.0,clear sky
624,Oussouye,SN,12.485,-16.5469,80.69,84,88,4.74,overcast clouds
625,Winnemucca,US,40.973,-117.7357,87.85,8,1,10.36,clear sky
626,Beloha,MG,-25.1667,45.05,68.18,79,0,5.91,clear sky
627,Ambagarh Chauki,IN,20.7833,80.7167,74.93,92,98,2.84,overcast clouds
628,Novyy Urengoy,RU,66.0833,76.6333,31.96,82,8,5.84,clear sky
629,Mujiayingzi,CN,42.1167,118.7833,55.4,86,3,4.16,clear sky
630,Coromandel,BR,-18.4733,-47.2003,83.39,27,97,6.44,overcast clouds
631,Hovd,MN,48.0056,91.6419,36.91,32,29,6.38,scattered clouds
632,Novo Aripuana,BR,-5.1206,-60.3797,80.83,68,96,3.15,overcast clouds
633,Benghazi,LY,32.1167,20.0667,74.37,64,0,12.71,clear sky
634,Iracoubo,GF,5.4802,-53.2011,81.73,77,9,9.78,clear sky
635,Remagen,DE,50.5788,7.227,63.28,83,67,3.96,broken clouds
636,Kudahuvadhoo,MV,2.6708,72.8944,82.18,78,100,19.51,overcast clouds
637,Iroquois Falls,CA,48.7669,-80.6831,51.94,95,100,3.91,light rain
638,North Bend,US,43.4065,-124.2243,65.91,91,90,8.05,overcast clouds
639,Mildura,AU,-34.2,142.15,51.08,57,18,10.36,few clouds
640,Arlit,NE,18.7369,7.3853,91.13,10,0,11.9,clear sky
641,Agirish,RU,61.9247,63.0231,31.69,83,58,7.34,broken clouds
642,Marolambo,MG,-20.05,48.1167,62.06,99,75,1.72,broken clouds
643,Nyurba,RU,63.2842,118.3319,28.45,91,6,5.44,clear sky
644,Rio Grande,BR,-32.035,-52.0986,61.95,93,37,4.7,scattered clouds
645,Makakilo City,US,21.3469,-158.0858,86.32,59,75,9.22,broken clouds
646,Stornoway,GB,58.2093,-6.3865,58.96,88,75,19.57,broken clouds
647,Gidam,IN,18.9833,81.4,72.79,96,95,2.24,overcast clouds
648,Aubiere,FR,45.7516,3.1125,61.9,77,75,8.05,thunderstorm with heavy rain
649,Esil,KZ,51.9556,66.4042,51.42,34,100,9.84,overcast clouds
650,Salym,RU,60.0625,71.4789,29.34,92,14,4.34,few clouds
651,Homer,US,59.6425,-151.5483,44.49,72,40,9.22,scattered clouds
652,Le Passage,FR,44.2014,0.6028,65.17,94,80,3.44,broken clouds
653,Qandala,SO,11.472,49.8728,89.92,51,41,4.12,scattered clouds
654,San Miguel,SV,13.4833,-88.1833,91.0,62,20,0.0,few clouds
655,Abu Samrah,SY,35.3029,37.1841,67.75,52,0,2.28,clear sky
656,Tabuk,PH,17.4189,121.4443,73.42,94,7,1.92,clear sky
657,Roma,US,43.2128,-75.4557,71.89,67,1,5.75,clear sky
658,Dalbandin,PK,28.8947,64.4101,77.92,8,1,2.04,clear sky
659,Buluang,PH,13.3068,123.3425,76.19,92,37,2.51,scattered clouds
660,Novopetrovskoye,RU,55.9928,36.4719,47.41,97,100,8.19,overcast clouds
661,Katobu,ID,-4.9408,122.5276,73.56,92,88,2.95,overcast clouds
662,Poum,NC,-20.2333,164.0167,72.61,66,75,6.96,broken clouds
663,Benguela,AO,-12.5763,13.4055,70.66,80,30,8.21,scattered clouds
664,Phan Thiet,VN,10.9333,108.1,76.37,88,100,3.4,overcast clouds
665,Tombouctou,ML,20.0,-3.0,94.28,12,29,5.19,scattered clouds
666,Umm Kaddadah,SD,13.6017,26.6876,81.63,57,94,8.55,overcast clouds
667,Maloy,NO,61.9353,5.1136,55.72,80,100,10.0,overcast clouds
668,Comodoro Rivadavia,AR,-45.8667,-67.5,62.46,23,0,26.46,light rain
669,Copiapo,CL,-27.3667,-70.3333,55.09,37,0,4.92,clear sky
670,Bandarbeyla,SO,9.4942,50.8122,77.14,86,49,19.77,scattered clouds
671,Raudeberg,NO,61.9875,5.1352,54.86,80,100,10.0,overcast clouds
672,Kenai,US,60.5544,-151.2583,44.15,66,90,13.8,overcast clouds
673,Belen,TR,36.4891,36.2233,65.03,72,0,2.3,clear sky
674,Marivan,IR,35.5219,46.176,56.88,56,0,1.48,clear sky
675,Bolobo,CD,-2.1667,16.2333,74.68,73,63,2.3,broken clouds
676,Qiongshan,CN,20.0058,110.3542,75.18,94,0,4.47,light rain
677,Balkanabat,TM,39.5108,54.3671,72.43,56,0,6.96,clear sky
